Entity,Year,Country code,female suicide rate,male suicide rate
Singapore,1992,SGP,8.135537,11.25651
Singapore,1993,SGP,7.110344,12.69303
Singapore,1994,SGP,8.529442,13.65429
Singapore,1995,SGP,9.003538,15.9881
Singapore,1996,SGP,5.782323,10.57574
Singapore,1997,SGP,6.473236,12.93756
Singapore,1998,SGP,8.096891,13.02632
Singapore,1999,SGP,5.253664,11.69702
Singapore,2000,SGP,6.083872,12.15388
Singapore,2001,SGP,6.494368,11.51825
Singapore,2002,SGP,7.102538,10.89183
Singapore,2003,SGP,6.3655,11.57308
Singapore,2004,SGP,6.623429,11.07157
Slovakia,1992,SVK,4.573492,24.55667
Slovakia,1993,SVK,3.821248,23.30262
Slovakia,1994,SVK,3.597469,21.88799
Slovakia,1995,SVK,4.147551,22.61441
Slovakia,1996,SVK,3.37746,20.70107
Slovakia,1997,SVK,3.290371,19.00266
Slovakia,1998,SVK,2.69374,20.6374
Slovakia,1999,SVK,3.184771,20.84727
Slovakia,2000,SVK,4.106474,20.64439
Slovakia,2001,SVK,3.365531,20.19924
Slovakia,2002,SVK,2.965688,21.08754
Slovakia,2003,SVK,3.029095,21.93771
Slovakia,2004,SVK,3.281882,18.80426
Slovenia,1985,SVN,12.53832,49.74031
Slovenia,1986,SVN,11.278,45.46986
Slovenia,1987,SVN,14.18022,43.51923
Slovenia,1988,SVN,14.21275,45.24703
Slovenia,1989,SVN,13.43268,49.92982
Slovenia,1990,SVN,10.27987,40.50645
Slovenia,1991,SVN,11.83989,47.60148
Slovenia,1992,SVN,11.20632,41.5381
Slovenia,1993,SVN,10.36683,45.79264
Slovenia,1994,SVN,11.13168,44.6827
Slovenia,1995,SVN,9.963476,40.24912
Slovenia,1996,SVN,11.27626,41.8033
Slovenia,1997,SVN,9.36951,43.11447
Slovenia,1998,SVN,10.72607,43.31761
Slovenia,1999,SVN,10.64391,40.34452
Slovenia,2000,SVN,11.61877,38.12474
Slovenia,2001,SVN,8.804616,39.62702
Slovenia,2002,SVN,7.833283,36.0453
Slovenia,2003,SVN,8.426601,36.90978
Slovenia,2004,SVN,10.38242,30.2476
Solomon Islands,2004,SLB,4.040680885,4.892630577
Somalia,2004,SOM,26.97296906,33.02750778
South Africa,2004,ZAF,7.15562439,25.56507301
South Korea,1985,KOR,5.164001,15.14904
South Korea,1986,KOR,4.503972,14.10982
South Korea,1987,KOR,4.490364,12.94893
South Korea,1988,KOR,4.082624,10.84375
South Korea,1989,KOR,4.329062,10.94012
South Korea,1990,KOR,4.475991,11.11413
South Korea,1991,KOR,4.283374,10.50475
South Korea,1992,KOR,4.848248,11.9305
South Korea,1993,KOR,5.720911,13.87159
South Korea,1994,KOR,5.958957,13.86809
South Korea,1995,KOR,6.443645,15.5097
South Korea,1996,KOR,7.577933,18.53007
South Korea,1997,KOR,7.614263,18.86672
South Korea,1998,KOR,9.56099,27.23122
South Korea,1999,KOR,8.383825,21.82271
South Korea,2000,KOR,7.674746,19.49983
South Korea,2002,KOR,10.06169,25.43147
South Korea,2003,KOR,12.45745,31.80959
South Korea,2004,KOR,12.98079,32.49784
Spain,1951,ESP,2.915054,9.702232
Spain,1952,ESP,3.295042,9.558169
Spain,1953,ESP,2.903252,9.907714
Spain,1954,ESP,2.741883,9.811701
Spain,1955,ESP,2.602778,9.078657
Spain,1956,ESP,2.761642,8.4275
Spain,1957,ESP,2.79407,8.271105
Spain,1958,ESP,2.625093,7.950587
Spain,1959,ESP,2.562132,8.285385
Spain,1960,ESP,2.803123,8.75699
Spain,1961,ESP,2.385278,8.461027
Spain,1962,ESP,2.371431,7.780812
Spain,1963,ESP,2.402251,7.738816
Spain,1964,ESP,2.240458,7.945112
Spain,1965,ESP,2.283824,7.393143
Spain,1966,ESP,2.059052,7.401293
Spain,1967,ESP,2.123657,6.953454
Spain,1968,ESP,2.122182,6.485275
Spain,1969,ESP,1.938205,7.010796
Spain,1970,ESP,1.93455,6.105517
Spain,1971,ESP,1.917329,6.674414
Spain,1972,ESP,2.058717,6.796092
Spain,1973,ESP,2.115611,6.232269
Spain,1974,ESP,2.00362,5.827903
Spain,1975,ESP,1.77509,5.948262
Spain,1976,ESP,1.929668,6.134294
Spain,1977,ESP,1.910029,6.078854
Spain,1978,ESP,1.954299,6.020765
Spain,1979,ESP,1.853791,6.210747
Spain,1980,ESP,1.883753,6.603395
Spain,1981,ESP,2.020587,6.697839
Spain,1982,ESP,2.28023,6.928572
Spain,1983,ESP,2.525702,8.026987
Spain,1984,ESP,2.763804,9.143158
Spain,1985,ESP,2.842288,8.970794
Spain,1986,ESP,2.970881,9.882834
Spain,1987,ESP,3.256647,9.589047
Spain,1988,ESP,3.251727,10.19932
Spain,1989,ESP,3.022854,10.37489
Spain,1990,ESP,3.133903,9.793649
Spain,1991,ESP,2.96489,9.688658
Spain,1992,ESP,2.581168,9.450427
Spain,1993,ESP,2.883488,10.25855
Spain,1994,ESP,2.781699,10.76954
Spain,1995,ESP,2.815258,10.46919
Spain,1996,ESP,3.340948,10.61616
Spain,1997,ESP,3.125757,10.81126
Spain,1998,ESP,2.807407,10.51271
Spain,2001,ESP,2.681486,9.610643
Spain,2002,ESP,2.882634,9.880076
Spain,2003,ESP,2.899261,10.01017
Spain,2004,ESP,2.90705,9.851422
Sri Lanka,1950,LKA,5.011446,11.23527
Sri Lanka,1951,LKA,5.744753,11.83208
Sri Lanka,1952,LKA,6.003711,11.01291
Sri Lanka,1953,LKA,5.24056,12.21064
Sri Lanka,1954,LKA,6.659508,13.30095
Sri Lanka,1955,LKA,5.416183,12.22634
Sri Lanka,1956,LKA,5.432433,14.26081
Sri Lanka,1957,LKA,5.603672,15.28692
Sri Lanka,1958,LKA,5.405377,16.09668
Sri Lanka,1959,LKA,6.397889,14.39286
Sri Lanka,1960,LKA,7.043905,17.80459
Sri Lanka,1961,LKA,7.529852,16.79716
Sri Lanka,1962,LKA,7.576896,20.91992
Sri Lanka,1963,LKA,7.620313,22.63954
Sri Lanka,1964,LKA,10.14845,23.8775
Sri Lanka,1965,LKA,9.222506,22.40617
Sri Lanka,1966,LKA,9.719633,22.30304
Sri Lanka,1967,LKA,11.24375,30.02351
Sri Lanka,1968,LKA,10.70995,30.64032
Sri Lanka,1977,LKA,13.8749,27.81343
Sri Lanka,1980,LKA,19.61821,44.05927
Sri Lanka,1981,LKA,20.28778,43.24277
Sri Lanka,1982,LKA,20.90057,48.3875
Sri Lanka,1983,LKA,22.912,52.87107
Sri Lanka,1984,LKA,22.64383,54.59535
Sri Lanka,1985,LKA,21.2685,54.09293
Sri Lanka,1986,LKA,18.22672,52.7536
Sri Lanka,2004,LKA,11.60693264,45.63751602
Sudan,2004,SDN,5.942135334,13.63727474
Suriname,2004,SUR,9.536875725,32.64708328
Swaziland,2004,SWZ,10.95679283,15.46560764
Sweden,1951,SWE,6.732965,22.75544
Sweden,1952,SWE,6.355847,23.79813
Sweden,1953,SWE,8.111773,25.09013
Sweden,1954,SWE,7.265455,22.64736
Sweden,1955,SWE,7.44846,24.01801
Sweden,1956,SWE,8.021605,27.58143
Sweden,1957,SWE,7.768376,27.5053
Sweden,1958,SWE,7.471743,22.66192
Sweden,1959,SWE,8.108604,23.97156
Sweden,1960,SWE,7.636769,23.1223
Sweden,1961,SWE,7.284967,22.46557
Sweden,1962,SWE,8.2514,24.42081
Sweden,1963,SWE,9.054564,23.8648
Sweden,1964,SWE,9.76568,25.36592
Sweden,1965,SWE,9.071277,24.45315
Sweden,1966,SWE,9.653698,25.92117
Sweden,1967,SWE,10.20974,28.58081
Sweden,1968,SWE,10.59062,28.32438
Sweden,1969,SWE,11.44526,27.89718
Sweden,1970,SWE,12.03901,27.94622
Sweden,1971,SWE,10.92553,25.62592
Sweden,1972,SWE,10.18762,26.40089
Sweden,1973,SWE,10.68142,26.72003
Sweden,1974,SWE,10.09709,25.65115
Sweden,1975,SWE,10.09,25.09587
Sweden,1976,SWE,10.32404,23.96432
Sweden,1977,SWE,9.669584,25.32167
Sweden,1978,SWE,10.30105,23.56358
Sweden,1979,SWE,11.4315,25.16924
Sweden,1980,SWE,9.911782,24.84582
Sweden,1981,SWE,8.982367,21.72765
Sweden,1982,SWE,9.636292,24.28831
Sweden,1983,SWE,9.449626,23.87742
Sweden,1984,SWE,10.33465,24.32954
Sweden,1985,SWE,9.789674,21.81473
Sweden,1986,SWE,8.991082,23.5359
Sweden,1987,SWE,9.136179,22.45296
Sweden,1988,SWE,9.808012,22.8015
Sweden,1989,SWE,9.041406,23.22564
Sweden,1990,SWE,8.702847,20.25444
Sweden,1991,SWE,8.587622,20.8868
Sweden,1992,SWE,7.952881,18.26786
Sweden,1993,SWE,8.081827,18.6778
Sweden,1994,SWE,6.964609,17.96867
Sweden,1995,SWE,7.473848,18.26309
Sweden,1996,SWE,6.875292,16.91674
Sweden,1997,SWE,6.559667,16.63838
Sweden,1998,SWE,6.12134,16.67499
Sweden,1999,SWE,6.816168,16.52089
Sweden,2000,SWE,6.059021,15.12617
Sweden,2001,SWE,6.287191,15.56608
Sweden,2002,SWE,5.752751,16.2871
Sweden,2003,SWE,6.393465,14.4671
Sweden,2004,SWE,5.873864,15.61782
Switzerland,1951,CHE,10.56031,30.33841
Switzerland,1952,CHE,10.23782,31.03502
Switzerland,1953,CHE,9.007576,32.949
Switzerland,1954,CHE,10.58802,32.62229
Switzerland,1955,CHE,10.81122,29.88089
Switzerland,1956,CHE,10.37492,30.60099
Switzerland,1957,CHE,9.359056,30.61531
Switzerland,1958,CHE,10.11771,30.13363
Switzerland,1959,CHE,8.415977,28.95568
Switzerland,1960,CHE,9.792006,26.92226
Switzerland,1961,CHE,9.92152,25.2364
Switzerland,1962,CHE,9.488377,26.94219
Switzerland,1963,CHE,8.777312,24.4753
Switzerland,1964,CHE,8.980412,23.65306
Switzerland,1965,CHE,8.868424,26.95374
Switzerland,1966,CHE,9.2642,26.39052
Switzerland,1967,CHE,8.265817,26.06185
Switzerland,1968,CHE,8.602951,24.53819
Switzerland,1969,CHE,8.789406,24.43914
Switzerland,1970,CHE,8.986479,26.53881
Switzerland,1971,CHE,10.31645,25.04941
Switzerland,1972,CHE,10.10586,27.07225
Switzerland,1973,CHE,9.492155,26.00314
Switzerland,1974,CHE,11.08497,27.55334
Switzerland,1975,CHE,11.43602,31.20489
Switzerland,1976,CHE,11.17744,30.42174
Switzerland,1977,CHE,12.54905,31.97277
Switzerland,1978,CHE,12.59602,32.02621
Switzerland,1979,CHE,13.63322,31.89702
Switzerland,1980,CHE,13.08645,33.44262
Switzerland,1981,CHE,12.42186,30.5427
Switzerland,1982,CHE,12.3916,32.01274
Switzerland,1983,CHE,11.6622,33.21622
Switzerland,1984,CHE,11.83314,32.21432
Switzerland,1985,CHE,12.83876,31.32168
Switzerland,1986,CHE,10.98364,28.92554
Switzerland,1987,CHE,10.70665,30.45419
Switzerland,1988,CHE,10.14532,28.15347
Switzerland,1989,CHE,10.74188,28.38021
Switzerland,1990,CHE,10.18671,26.94739
Switzerland,1991,CHE,9.104451,29.20185
Switzerland,1992,CHE,8.590002,26.72009
Switzerland,1993,CHE,9.120775,25.56555
Switzerland,1994,CHE,9.546003,26.74516
Switzerland,1995,CHE,8.803282,25.19455
Switzerland,1996,CHE,9.073054,25.09206
Switzerland,1997,CHE,7.795402,23.76165
Switzerland,2001,CHE,7.853479,21.919
Switzerland,2002,CHE,9.060589,22.44623
Switzerland,2003,CHE,7.772471,19.12907
Switzerland,2004,CHE,7.944855,18.738
Syria,2004,SYR,0.446933389,0.597565532
Tajikistan,2004,TJK,2.107353687,3.257120609
Tanzania,2004,TZA,7.750602245,17.50307846
Thailand,2004,THA,5.488035202,14.74799156
Timor,2004,TLS,6.960760593,12.34579182
Togo,2004,TGO,4.514622211,8.492129326
Tonga,2004,TON,5.062223911,3.846517801
Trinidad and Tobago,1951,TTO,2.726427,5.785297
Trinidad and Tobago,1952,TTO,3.557668,7.27397
Trinidad and Tobago,1953,TTO,2.513744,10.18897
Trinidad and Tobago,1954,TTO,3.52006,8.769217
Trinidad and Tobago,1955,TTO,2.951571,13.79281
Trinidad and Tobago,1956,TTO,2.004345,12.91296
Trinidad and Tobago,1957,TTO,1.002481,14.62698
Trinidad and Tobago,1958,TTO,1.997751,7.793511
Trinidad and Tobago,1960,TTO,1.929697,6.642903
Trinidad and Tobago,1961,TTO,2.060731,7.362831
Trinidad and Tobago,1962,TTO,1.422584,6.522882
Trinidad and Tobago,1963,TTO,0.6129742,5.279912
Trinidad and Tobago,1967,TTO,1.817805,8.358265
Trinidad and Tobago,1968,TTO,5.748702,11.58803
Trinidad and Tobago,1970,TTO,4.756058,15.66931
Trinidad and Tobago,1971,TTO,1.656986,10.35357
Trinidad and Tobago,1972,TTO,6.732993,16.13442
Trinidad and Tobago,1973,TTO,5.951644,16.64358
Trinidad and Tobago,1974,TTO,6.169045,11.05883
Trinidad and Tobago,1975,TTO,6.241136,13.91031
Trinidad and Tobago,1976,TTO,5.048275,14.94793
Trinidad and Tobago,1977,TTO,5.142674,13.52917
Trinidad and Tobago,1978,TTO,1.132487,8.303322
Trinidad and Tobago,1979,TTO,3.493548,7.63773
Trinidad and Tobago,1980,TTO,1.637456,7.16725
Trinidad and Tobago,1981,TTO,2.97772,7.789286
Trinidad and Tobago,1982,TTO,3.640255,11.10799
Trinidad and Tobago,1983,TTO,4.719494,13.98364
Trinidad and Tobago,1984,TTO,3.369459,9.777418
Trinidad and Tobago,1985,TTO,0.7385139,4.584487
Trinidad and Tobago,1986,TTO,5.986737,13.30337
Trinidad and Tobago,1987,TTO,4.617908,16.99072
Trinidad and Tobago,1988,TTO,7.859989,22.93384
Trinidad and Tobago,1989,TTO,6.960498,25.24604
Trinidad and Tobago,1990,TTO,7.57019,22.43776
Trinidad and Tobago,1991,TTO,5.057765,20.94859
Trinidad and Tobago,1992,TTO,4.470154,22.6082
Trinidad and Tobago,1993,TTO,4.523787,23.88354
Trinidad and Tobago,1994,TTO,5.045835,19.5026
Trinidad and Tobago,1995,TTO,6.311679,27.16472
Trinidad and Tobago,1996,TTO,5.349893,20.38877
Trinidad and Tobago,1997,TTO,4.776528,22.11063
Trinidad and Tobago,1998,TTO,4.401545,23.93831
Trinidad and Tobago,1999,TTO,4.499389,19.1211
Trinidad and Tobago,2000,TTO,4.841399,22.07167
Trinidad and Tobago,2001,TTO,5.463157,22.7507
Trinidad and Tobago,2002,TTO,3.737824,20.08665
Trinidad and Tobago,2004,TTO,7.175161362,22.53356361
Tunisia,2004,TUN,1.971736789,4.329698563
Turkey,2004,TUR,2.639457464,4.583178043
Turkmenistan,1981,TKM,6.226524,18.75795
Turkmenistan,1982,TKM,6.27384,14.01583
Turkmenistan,1985,TKM,4.886627,15.12287
Turkmenistan,1986,TKM,7.469977,16.7749
Turkmenistan,1987,TKM,7.609131,14.81979
Turkmenistan,1988,TKM,6.029309,14.73198
Turkmenistan,1989,TKM,5.757218,13.47969
Turkmenistan,1990,TKM,5.822345,15.5346
Turkmenistan,1991,TKM,5.606867,13.32006
Turkmenistan,1992,TKM,5.243183,13.22693
Turkmenistan,1993,TKM,4.095586,11.72937
Turkmenistan,1994,TKM,4.861675,10.02413
Turkmenistan,1995,TKM,2.616967,11.29969
Turkmenistan,1996,TKM,3.076711,12.59451
Turkmenistan,1997,TKM,3.446744,13.42804
Turkmenistan,1998,TKM,4.092763,16.84886
Turkmenistan,2004,TKM,4.012059212,20.89617538
Tuvalu,2004,TUV,7.446298599,8.264158249
Uganda,2004,UGA,8.046066284,16.82118797
Ukraine,1981,UKR,7.436482,39.32916
Ukraine,1982,UKR,7.745018,40.96602
Ukraine,1985,UKR,7.111,36.04244
Ukraine,1986,UKR,6.966435,28.38107
Ukraine,1987,UKR,7.1759,29.96474
Ukraine,1988,UKR,7.015817,29.28366
Ukraine,1989,UKR,7.286044,33.20305
Ukraine,1990,UKR,6.774807,32.74656
Ukraine,1991,UKR,6.531469,32.91568
Ukraine,1992,UKR,7.356577,35.71603
Ukraine,1993,UKR,7.255165,38.55526
Ukraine,1994,UKR,7.740508,43.18591
Ukraine,1995,UKR,7.520094,46.52814
Ukraine,1996,UKR,7.687284,48.82568
Ukraine,1997,UKR,7.998254,47.38778
Ukraine,1998,UKR,8.130715,46.86461
Ukraine,1999,UKR,7.55036,45.97361
Ukraine,2000,UKR,7.670717,46.48815
Ukraine,2001,UKR,6.383736,43.15834
Ukraine,2002,UKR,6.361105,41.1476
Ukraine,2003,UKR,6.256175,40.38043
Ukraine,2004,UKR,5.39009,37.3636
United Arab Emirates,2004,ARE,0.274214566,1.806055069
United Kingdom,1950,GBR,5.367217,11.43233
United Kingdom,1951,GBR,5.466589,11.29382
United Kingdom,1952,GBR,5.059583,11.12799
United Kingdom,1953,GBR,5.663029,11.91818
United Kingdom,1954,GBR,6.053491,12.4511
United Kingdom,1955,GBR,6.340184,12.10914
United Kingdom,1956,GBR,6.697222,12.56579
United Kingdom,1957,GBR,6.864992,12.40468
United Kingdom,1958,GBR,6.803025,12.51756
United Kingdom,1959,GBR,6.780856,12.18669
United Kingdom,1960,GBR,6.661391,11.99681
United Kingdom,1961,GBR,6.950402,11.75955
United Kingdom,1962,GBR,7.493289,12.65946
United Kingdom,1963,GBR,7.807155,12.7929
United Kingdom,1964,GBR,7.645912,12.07235
United Kingdom,1965,GBR,7.214386,11.1514
United Kingdom,1966,GBR,6.986245,10.85252
United Kingdom,1967,GBR,6.294775,10.5854
United Kingdom,1968,GBR,6.129091,10.20879
United Kingdom,1969,GBR,5.7487,9.582495
United Kingdom,1970,GBR,5.405731,8.719311
United Kingdom,1971,GBR,5.371745,8.665622
United Kingdom,1972,GBR,5.229085,8.545503
United Kingdom,1973,GBR,5.33337,8.747685
United Kingdom,1974,GBR,5.380699,8.895075
United Kingdom,1975,GBR,5.148705,8.450904
United Kingdom,1976,GBR,5.041883,9.011999
United Kingdom,1977,GBR,5.316658,9.162452
United Kingdom,1978,GBR,5.232867,9.446365
United Kingdom,1979,GBR,5.512966,9.980624
United Kingdom,1980,GBR,5.566744,10.2206
United Kingdom,1981,GBR,5.229814,10.73835
United Kingdom,1982,GBR,4.948067,10.81128
United Kingdom,1983,GBR,4.734631,10.84736
United Kingdom,1984,GBR,4.635503,10.98399
United Kingdom,1985,GBR,4.682991,11.32458
United Kingdom,1986,GBR,3.999975,11.13024
United Kingdom,1987,GBR,3.807797,10.68571
United Kingdom,1988,GBR,3.846012,11.81646
United Kingdom,1989,GBR,3.181611,10.57383
United Kingdom,1990,GBR,3.194811,11.51284
United Kingdom,1991,GBR,3.013177,11.40854
United Kingdom,1992,GBR,3.054398,11.54631
United Kingdom,1993,GBR,2.900457,11.11882
United Kingdom,1994,GBR,2.795025,10.92725
United Kingdom,1995,GBR,2.725696,10.76036
United Kingdom,1996,GBR,2.828773,10.08934
United Kingdom,1997,GBR,2.762585,10.15644
United Kingdom,1998,GBR,2.856035,10.81911
United Kingdom,1999,GBR,2.861329,10.81001
United Kingdom,2000,GBR,2.871172,10.33551
United Kingdom,2001,GBR,2.635219,10.20752
United Kingdom,2002,GBR,2.755822,10.09898
United Kingdom,2003,GBR,2.660466,9.572784
United Kingdom,2004,GBR,2.879764,9.783954
United States,1950,USA,4.960009,17.77851
United States,1951,USA,4.561817,16.28027
United States,1952,USA,4.287655,15.88175
United States,1953,USA,4.190372,16.20172
United States,1954,USA,4.078955,16.45053
United States,1955,USA,4.496099,16.17426
United States,1956,USA,4.375252,15.95694
United States,1957,USA,4.237473,15.77539
United States,1958,USA,4.739722,17.29955
United States,1959,USA,4.696201,17.16739
United States,1960,USA,4.97594,17.11468
United States,1961,USA,4.965976,16.7991
United States,1962,USA,5.601066,17.32314
United States,1963,USA,5.965665,17.41107
United States,1964,USA,5.833147,17.04449
United States,1965,USA,6.312077,17.31475
United States,1966,USA,6.091924,17.10003
United States,1967,USA,6.288045,16.70201
United States,1968,USA,6.063595,16.6772
United States,1969,USA,6.495037,16.96198
United States,1970,USA,6.764477,17.55323
United States,1971,USA,6.994441,17.43881
United States,1972,USA,6.896132,18.07107
United States,1973,USA,6.578322,18.12635
United States,1974,USA,6.579705,18.35826
United States,1975,USA,6.739123,18.84915
United States,1976,USA,6.497314,18.36837
United States,1977,USA,6.599395,19.44749
United States,1978,USA,6.084483,18.25219
United States,1979,USA,5.831119,17.98113
United States,1980,USA,5.254861,17.9068
United States,1981,USA,5.563645,17.93703
United States,1982,USA,5.313848,18.37661
United States,1983,USA,5.124713,18.32817
United States,1984,USA,5.124178,18.6866
United States,1985,USA,4.825583,18.82926
United States,1986,USA,5.030247,19.42881
United States,1987,USA,4.862983,19.24467
United States,1988,USA,4.656812,18.87749
United States,1989,USA,4.476208,18.74973
United States,1990,USA,4.463702,19.17359
United States,1991,USA,4.323066,18.97799
United States,1992,USA,4.237412,18.50595
United States,1993,USA,4.269796,18.74911
United States,1994,USA,4.120951,18.72958
United States,1995,USA,4.027353,18.6631
United States,1996,USA,4.012577,18.05777
United States,1997,USA,4.041173,17.49109
United States,1998,USA,3.971198,17.311
United States,1999,USA,3.740543,16.37104
United States,2000,USA,3.634614,15.8555
United States,2001,USA,3.722382,16.30071
United States,2002,USA,3.841498,16.45662
United States,2003,USA,3.837264,16.13232
United States,2004,USA,4.175814,16.18447
Uruguay,1955,URY,7.821382,18.04284
Uruguay,1956,URY,9.487456,21.16918
Uruguay,1957,URY,7.101563,17.06626
Uruguay,1958,URY,5.600165,18.14059
Uruguay,1959,URY,5.789924,19.27122
Uruguay,1960,URY,7.090849,19.4641
Uruguay,1963,URY,4.748742,16.80121
Uruguay,1964,URY,3.986283,14.15188
Uruguay,1965,URY,5.687175,17.79073
Uruguay,1966,URY,5.505983,17.03898
Uruguay,1967,URY,5.024784,16.58594
Uruguay,1968,URY,4.872096,16.8644
Uruguay,1969,URY,5.634128,16.61457
Uruguay,1970,URY,5.243791,14.48357
Uruguay,1971,URY,4.628649,17.2133
Uruguay,1972,URY,4.473436,18.96768
Uruguay,1973,URY,4.54467,19.29246
Uruguay,1974,URY,6.014835,17.8912
Uruguay,1975,URY,4.083939,16.71816
Uruguay,1976,URY,5.437172,16.20861
Uruguay,1977,URY,4.145528,19.51051
Uruguay,1978,URY,4.677876,16.40801
Uruguay,1980,URY,2.957085,15.75476
Uruguay,1981,URY,2.594344,15.45711
Uruguay,1982,URY,3.678551,18.11897
Uruguay,1983,URY,3.279607,18.61906
Uruguay,1984,URY,3.863088,18.0129
Uruguay,1985,URY,3.107611,15.76493
Uruguay,1986,URY,3.52106,13.39979
Uruguay,1987,URY,3.911052,12.65487
Uruguay,1988,URY,3.361566,13.91242
Uruguay,1989,URY,4.188364,17.94848
Uruguay,1990,URY,3.695709,16.42166
Uruguay,1993,URY,5.488769,19.61811
Uruguay,1994,URY,4.154894,20.18342
Uruguay,1995,URY,5.791384,20.36055
Uruguay,1996,URY,4.79489,19.37699
Uruguay,1997,URY,4.889874,22.63041
Uruguay,1998,URY,5.797886,25.5048
Uruguay,1999,URY,4.640351,22.12918
Uruguay,2000,URY,5.195457,27.87655
Uruguay,2001,URY,5.992177,23.17886
Uruguay,2004,URY,5.87522,24.62257
USSR,1982,OWID_USS,9.485607,47.42691
USSR,1983,OWID_USS,9.808056,49.35331
USSR,1984,OWID_USS,10.17777,51.90044
USSR,1985,OWID_USS,8.968728,42.3809
USSR,1986,OWID_USS,8.041356,31.0752
USSR,1987,OWID_USS,8.053088,31.58979
USSR,1988,OWID_USS,8.14377,32.15807
USSR,1989,OWID_USS,8.102757,35.44636
USSR,1990,OWID_USS,8.005068,35.57103
Uzbekistan,1981,UZB,4.706081,15.05294
Uzbekistan,1982,UZB,4.700735,14.24871
Uzbekistan,1985,UZB,5.843649,16.64022
Uzbekistan,1986,UZB,5.153222,15.14436
Uzbekistan,1987,UZB,5.550764,13.19061
Uzbekistan,1988,UZB,5.186389,11.97316
Uzbekistan,1989,UZB,5.754392,14.47702
Uzbekistan,1990,UZB,5.557875,13.63582
Uzbekistan,1991,UZB,4.245213,13.81388
Uzbekistan,1992,UZB,3.858855,12.09948
Uzbekistan,1993,UZB,3.871968,12.4207
Uzbekistan,1994,UZB,3.723653,13.04666
Uzbekistan,1995,UZB,3.704561,13.9437
Uzbekistan,1996,UZB,3.800148,15.54354
Uzbekistan,1997,UZB,3.434181,13.59914
Uzbekistan,1998,UZB,3.408654,13.49692
Uzbekistan,1999,UZB,3.905299,14.07134
Uzbekistan,2000,UZB,4.224298,14.4234
Uzbekistan,2001,UZB,3.965342,13.80541
Uzbekistan,2002,UZB,3.367691,10.84465
Uzbekistan,2003,UZB,3.1516,9.563709
Uzbekistan,2004,UZB,2.460547,8.335874
Vanuatu,2004,VUT,4.640526295,5.264332771
Venezuela,1955,VEN,2.761771,11.71573
Venezuela,1956,VEN,3.440769,12.50311
Venezuela,1957,VEN,2.740319,10.25231
Venezuela,1958,VEN,3.402511,12.44056
Venezuela,1959,VEN,4.563677,10.96162
Venezuela,1960,VEN,3.825712,12.09969
Venezuela,1961,VEN,4.445967,10.9523
Venezuela,1962,VEN,4.279155,10.84552
Venezuela,1963,VEN,4.085367,11.38046
Venezuela,1964,VEN,3.904315,12.68132
Venezuela,1965,VEN,3.980485,13.46029
Venezuela,1966,VEN,4.737731,14.03911
Venezuela,1967,VEN,4.284422,12.96048
Venezuela,1968,VEN,4.133926,12.4001
Venezuela,1969,VEN,5.088382,15.00241
Venezuela,1970,VEN,4.608035,14.48611
Venezuela,1971,VEN,4.265741,13.47754
Venezuela,1972,VEN,4.063846,13.02315
Venezuela,1973,VEN,3.198213,12.89934
Venezuela,1974,VEN,2.95806,10.29035
Venezuela,1975,VEN,3.108485,11.37829
Venezuela,1976,VEN,2.485117,10.09245
Venezuela,1977,VEN,2.247088,9.832047
Venezuela,1978,VEN,2.456438,10.68574
Venezuela,1979,VEN,1.899036,8.958564
Venezuela,1980,VEN,2.16434,11.24496
Venezuela,1981,VEN,2.010783,9.579517
Venezuela,1982,VEN,2.33286,9.191083
Venezuela,1983,VEN,2.257488,10.54608
Venezuela,1985,VEN,2.101539,10.37314
Venezuela,1986,VEN,2.033747,10.01337
Venezuela,1987,VEN,1.909971,9.010385
Venezuela,1988,VEN,1.672729,10.07475
Venezuela,1989,VEN,2.104551,9.943327
Venezuela,1990,VEN,2.247543,10.37613
Venezuela,1992,VEN,1.615445,10.12002
Venezuela,1993,VEN,1.602647,9.66666
Venezuela,1994,VEN,2.075771,10.28348
Venezuela,1996,VEN,1.528837,9.180905
Venezuela,1997,VEN,1.824896,9.015438
Venezuela,1998,VEN,1.777638,9.398416
Venezuela,1999,VEN,1.890461,10.00875
Venezuela,2000,VEN,1.627371,10.2961
Venezuela,2001,VEN,1.898149,10.58273
Venezuela,2002,VEN,1.837916,9.732867
Venezuela,2003,VEN,1.756944,8.302842
Venezuela,2004,VEN,1.579628,7.2048
Vietnam,2004,VNM,9.281546593,14.20449734
West Germany,1952,OWID_GFR,10.05357,23.25524
West Germany,1953,OWID_GFR,10.19366,24.09809
West Germany,1954,OWID_GFR,11.24959,25.16584
West Germany,1955,OWID_GFR,11.23531,24.42391
West Germany,1956,OWID_GFR,10.62746,24.21899
West Germany,1957,OWID_GFR,10.5677,23.43021
West Germany,1958,OWID_GFR,10.54551,24.58185
West Germany,1959,OWID_GFR,10.60355,23.78552
West Germany,1960,OWID_GFR,10.6596,23.7907
West Germany,1961,OWID_GFR,10.97472,23.39816
West Germany,1962,OWID_GFR,10.41092,23.20643
West Germany,1963,OWID_GFR,10.88167,24.44666
West Germany,1964,OWID_GFR,11.36707,25.37607
West Germany,1965,OWID_GFR,11.32999,24.93201
West Germany,1966,OWID_GFR,11.49965,25.87004
West Germany,1967,OWID_GFR,11.43323,27.96327
